Time (s),Channel 1 (V)
2.577702702702703e-05,0.1323728047069222
2.702702702702703e-05,0.1310245924383748
2.827702702702703e-05,0.1374286007139752
2.952702702702703e-05,0.1627075807492399
3.077702702702703e-05,0.174841491166167
3.202702702702703e-05,0.1792231810389462
3.327702702702703e-05,0.1802343402403568
3.452702702702703e-05,0.1782120218375356
3.577702702702703e-05,0.1812454994417673
3.702702702702703e-05,0.1879865607845046
3.827702702702703e-05,0.196749940530063
3.952702702702703e-05,0.2001204712014317
4.077702702702703e-05,0.2034910018728003
4.202702702702703e-05,0.2088838509469901
4.327702702702703e-05,0.2136025938869062
4.452702702702703e-05,0.2230400797667383
4.577702702702703e-05,0.2318034595122968
4.702702702702703e-05,0.2398927331235815
4.827702702702703e-05,0.2419150515264026
4.952702702702703e-05,0.243600316862087
5.077702702702703e-05,0.2510154843390979
5.202702702702703e-05,0.2550601211447403
5.327702702702703e-05,0.2500043251376873
5.452702702702703e-05,0.2574194926146983
5.577702702702703e-05,0.2800020481128681
5.702702702702703e-05,0.2864060563884685
5.827702702702703e-05,0.2837096318513737
5.952702702702703e-05,0.2958435422683007
6.077702702702703e-05,0.3008993382753536
6.202702702702703e-05,0.2924730115969321
6.327702702702703e-05,0.2995511260068062
6.452702702702703e-05,0.3207854692364286
6.577702702702702e-05,0.3150555670951019
6.702702702702703e-05,0.3035957628124486
6.827702702702703e-05,0.3255042121763446
6.952702702702703e-05,0.3447162370031458
7.077702702702702e-05,0.3507831922116094
7.202702702702703e-05,0.3477497146073776
7.327702702702703e-05,0.339323387928956
7.452702702702703e-05,0.3531425636815674
7.577702702702702e-05,0.3730286946426423
7.702702702702703e-05,0.3821291274553376
7.827702702702703e-05,0.381117968253927
7.952702702702703e-05,0.3747139599783266
8.077702702702704e-05,0.3794327029182427
8.202702702702703e-05,0.3905554541337591
8.327702702702703e-05,0.4040375768192337
8.452702702702703e-05,0.4178567525718451
8.577702702702704e-05,0.4262830792502666
8.702702702702702e-05,0.4272942384516772
8.827702702702703e-05,0.4219013893774874
8.952702702702703e-05,0.4262830792502666
9.077702702702703e-05,0.4357205651300988
9.202702702702702e-05,0.4471803694127521
9.327702702702703e-05,0.4539214307554894
9.452702702702703e-05,0.4545955368897631
9.577702702702703e-05,0.4606624920982266
9.702702702702702e-05,0.4700999779780588
9.827702702702703e-05,0.469425871843785
9.952702702702703e-05,0.4643700758367321
0.000100777027027027,0.4748187209179748
0.000102027027027027,0.48931200280486
0.000103277027027027,0.5048164438931557
0.000104527027027027,0.5081869745645243
0.000105777027027027,0.5017829662889239
0.000107027027027027,0.4974012764161446
0.000108277027027027,0.494030745744776
0.000109527027027027,0.5051534969602925
0.000110777027027027,0.5182985665786302
0.000112027027027027,0.5321177423312415
0.000113277027027027,0.5344771138011997
0.000114527027027027,0.5297583708612835
0.000115777027027027,0.5307695300626941
0.000117027027027027,0.5381846975397051
0.000118277027027027,0.5557114570308219
